시군구코드,기초구간일련번호,기초번호본번,기초번호부번,도로구간일련번호,시도명,시군구명,읍면동코드,읍면동명,도로명코드,도로명,도로구간시점,도로구간종점,중심점좌표_X,중심점좌표_Y
46880,194680,4472,0,11513,전라남도,장성군,29200136.0,오산동,3350986,빛가람장성로,전남 나주시 다시면 영산로,전남 장성군 동화면 함장로,126.7323471683,35.246538424899995
46880,202038,121,5,14225,전라남도,장성군,29200121.0,안청동,4697340,장안길,남면 월정리 802-5,남면 월정리 814-18,126.80290989209999,35.2210645165
46890,1,1,0,1,전라남도,완도군,46890250.0,완도읍,4700368,장보고대로322번길,완도읍 군내리 1194,완도읍 군내리 312-4,126.75991198540001,34.315277232199996
46890,13,1,0,2,전라남도,완도군,46890380.0,보길면,4854272,보옥길,보길면 부황리 548,보길면 부황리 산103,126.5171021855,34.1281619973
46890,28,1,0,3,전라남도,완도군,46890360.0,소안면,4700154,당사도길,소안면 당사리 51,소안면 당사리 89-8,126.5975076755,34.1051807083
46890,1461,3,0,21,전라남도,완도군,46890256.0,노화읍,4854408,방축1길,노화읍 방서리 88,노화읍 방서리 162-5,126.4952883503,34.1834352343
46890,7027,1,0,121,전라남도,완도군,46890350.0,청산면,4700161,대모도12번길,청산면 모도리 1199,청산면 모도리 1349,126.75265913959998,34.2017670252
46890,7529,1,0,141,전라남도,완도군,46890310.0,군외면,4700247,서화도길,군외면 당인리 산116-20,군외면 당인리 산116,126.5038453275,34.316776961799995
46890,12468,1747,0,224,전라남도,완도군,46890320.0,신지면,3300021,완도로,군외면 원동리 산75-3,신지면 송곡리 164,126.7516419349,34.3351412779
46890,15226,1,0,268,전라남도,완도군,46890330.0,고금면,4700045,고금서로474번길,고금면 봉명리 614-12,고금면 봉명리 510-1,126.75571965620001,34.3834118261
46890,17426,9,0,312,전라남도,완도군,46890253.0,금일읍,4700501,황제도길,금일읍 동백리 산259,금일읍 동백리 산189,127.0755554667,34.1908235479
46890,17449,1,0,313,전라남도,완도군,46890390.0,생일면,4700168,덕우도길,생일면 봉선리 1167-13,생일면 봉선리 833,127.0137504948,34.2488616448
46890,23536,1,0,399,전라남도,완도군,46890340.0,약산면,4700184,득암길,약산면 득암리 508-3,약산면 득암리 산92-32,126.89632757860001,34.3648131463
46890,29181,1,0,498,전라남도,완도군,46890370.0,금당면,4854296,세포길,금당면 차우리 781-10,금당면 차우리 219,127.0668161235,34.431008757
46900,1,1,0,1,전라남도,진도군,46900350.0,지산면,3301014,보전로,지산면보전리1204도,지산면고야리327-10도,126.1624290177,34.4822005541
46900,358,220,0,2,전라남도,진도군,46900340.0,임회면,3301018,송호연동로,지산면 송호리 521-121,임회면 연동리 361-4도,126.1433848629,34.3953237833
46900,579,159,0,3,전라남도,진도군,46900330.0,의신면,3301010,매실로,임회면명슬리106-5도,의신면송정리917-1도,126.26107394389999,34.412967486599996
46900,1555,1,0,23,전라남도,진도군,46900320.0,고군면,3301036,내산로,고군면오산리1006-3도,고군면내산리산114-3도,126.3428629869,34.4921297627
46900,1741,1,0,24,전라남도,진도군,46900310.0,군내면,4703085,대야길,군내면 녹진리 산105-4도,군내면 녹진리 741-4도,126.29346932930001,34.5597335125
46900,1792,1,0,25,전라남도,진도군,46900250.0,진도읍,4703246,전두2길,진도읍 수유리 968-2,진도읍 수유리 985,126.2284736461,34.5334884515
46900,3129,1,0,57,전라남도,진도군,46900360.0,조도면,4703198,여미길,조도면 여미리 1222-4,조도면 여미리 1279,125.9996599901,34.336645253600004
46910,1,757,0,1,전라남도,신안군,46910250.0,지도읍,3302014,해제지도로,무안군해제면130-5도,지도읍감정리1689-10잡,126.2619375835,35.0572833378
46910,658,161,0,2,전라남도,신안군,46910253.0,압해읍,3302011,압해로,목포시연산동614-222잡,압해면송공리718-41잡,126.3727658289,34.8326437633
46910,1859,668,0,3,전라남도,신안군,46910310.0,증도면,3302008,지도증도로,지도읍읍내리497-2도,증도면우전리산108-6임,126.16437087620001,35.0194106297
46910,2530,1,0,4,전라남도,신안군,46910400.0,안좌면,3302007,중부로,안좌면복호리73-2도,자은면한운리1-7잡,126.167610696,34.7001497811
46910,3057,1055,0,4,전라남도,신안군,46910410.0,팔금면,3302007,중부로,안좌면복호리73-2도,자은면한운리1-7잡,126.1317085896,34.7681455321
46910,3274,1489,0,4,전라남도,신안군,46910420.0,암태면,3302007,중부로,안좌면복호리73-2도,자은면한운리1-7잡,126.1181945694,34.800741807899996
46910,3772,2485,0,4,전라남도,신안군,46910330.0,자은면,3302007,중부로,안좌면복호리73-2도,자은면한운리1-7잡,126.0668401613,34.857354653
