시군구코드,기초구간일련번호,기초번호본번,기초번호부번,도로구간일련번호,시도명,시군구명,읍면동코드,읍면동명,도로명코드,도로명,도로구간시점,도로구간종점,중심점좌표_X,중심점좌표_Y
47130,6392,1,0,121,경상북도,경주시,47130136.0,신평동,3305020,보덕로,신평동 산44-1도,암곡동 102-1전,129.29308890139998,35.8456009685
47130,6418,53,0,121,경상북도,경주시,47130141.0,손곡동,3305020,보덕로,신평동 산44-1도,암곡동 102-1전,129.2968462413,35.8485026567
47130,6450,118,0,121,경상북도,경주시,47130138.0,암곡동,3305020,보덕로,신평동 산44-1도,암곡동 102-1전,129.30092699,35.8524125402
47130,6680,1,0,122,경상북도,경주시,47130123.0,보문동,3305021,보문로,보문동 27-3전,천군동 산350-18임,129.2581775665,35.8462638166
47130,6701,44,0,122,경상북도,경주시,47130140.0,북군동,3305021,보문로,보문동 27-3전,천군동 산350-18임,129.26035205370002,35.8495974534
47130,7046,169,0,123,경상북도,경주시,47130129.0,시동,3305035,시동로,구정동 516-4도,외동읍 북토리 1108천,129.2842478927,35.7676705071
47130,15213,115,0,1120,경상북도,경주시,47130144.0,석장동,3305068,흥무로,서악동 210-8도,석장동 산54-16도,129.1971549552,35.847033122
47130,17691,25,34,1700,경상북도,경주시,47130253.0,안강읍,4715507,부곡길,산대리 2052-3천,근계리 1336대,129.2110895096,35.987688252
47130,17766,3471,4,1708,경상북도,경주시,47130118.0,동방동,3000104,산업로,외동읍 모화리 산124-6도,강동면 유금리 153-5대,129.2636302691,35.8024444388
47130,19461,62,1,1942,경상북도,경주시,47130340.0,산내면,4715020,감존길,감산리 1109-1학,감산리 산194임,129.0541130993,35.7936700672
47130,22633,1,0,2373,경상북도,경주시,47130139.0,황용동,4716055,절골길,황용동   산144-2도,황용동   239임,129.3411108981,35.8234383612
47130,23206,1,0,2410,경상북도,경주시,47130137.0,덕동,4715295,덕동길,덕동   산117-6 임,암곡동   610-1도,129.3249872692,35.8255893695
47130,29920,42,1,3235,경상북도,경주시,47130256.0,건천읍,4715413,모량고란길,모량리 183답,광명동 1387-5도,129.1355045521,35.8260060886
47130,32530,1,0,3486,경상북도,경주시,47130127.0,평동,4715574,사리1길,평동   893-66전,평동   산10-6임,129.2665762374,35.774818726599996
47130,40215,1056,1,4164,경상북도,경주시,47130310.0,양북면,3305029,불국로,구정동 505-4도,양북면 장항리 111-7도,129.3556021249,35.7589913008
47130,41602,1,0,4318,경상북도,경주시,47130320.0,양남면,3000101,동해안로,양남면 수렴리 580-2도,감포읍 오류리 24-4도,129.4480919271,35.6515033095
47130,57029,586,2,5169,경상북도,경주시,31710380.0,상북면,3000111,소호로,산내면 대현리 3164-8도,산내면 대현리 12답,129.0805285455,35.696360390100004
47130,67978,179,0,5406,경상북도,경주시,47230390.0,북안면,3305080,신효로,서면 서오리 622-3과,서면 서오리 25도,129.0291403896,35.8818929825
47130,75334,14,0,5811,경상북도,경주시,31200114.0,신명동,4716095,지경길,수렴리 579대,수렴리 산97임,129.4490687494,35.6510666017
47130,97236,169,0,7593,경상북도,경주시,31710259.0,범서읍,4715244,녹동원길,녹동리 산64-4임,석계리 산214-5구,129.2833897911,35.6511714244
47130,102689,363,0,7832,경상북도,경주시,31200108.0,천곡동,4715438,문산공단길,문산리 404-5도,문산리 848대,129.3288382852,35.6628354105
