시군구코드,기초구간일련번호,기초번호본번,기초번호부번,도로구간일련번호,시도명,시군구명,읍면동코드,읍면동명,도로명코드,도로명,도로구간시점,도로구간종점,중심점좌표_X,중심점좌표_Y
47830,459,40,21,53,경상북도,고령군,47840330.0,수륜면,3320007,백리로,덕곡면 가륜리 271-6,덕고면 백리 695-4,128.2166682604,35.795229497600005
47830,466,18,9,54,경상북도,고령군,47830320.0,운수면,4760045,꽃질1길,화암리 148-1,화암리 391-1,128.2625595881,35.7891373419
47830,1020,161,0,83,경상북도,고령군,47830360.0,우곡면,4760076,도진4길,도진리 288-1,도진리 334,128.34166658430001,35.6774390573
47830,10619,33,0,1368,경상북도,고령군,27710380.0,구지면,3320020,우곡로,우곡면 포리 950,개진면 직리 263-3,128.39200466559998,35.6221931937
47830,12891,2931,0,1704,경상북도,고령군,48890340.0,야로면,3000229,영서로,쌍림면 산주리 97-5,쌍림면 귀원리 327-3,128.18352386040002,35.6766329357
47830,37371,1,0,2807,경상북도,고령군,48890350.0,율곡면,3322029,가야로,쌍림면합가리79-2,운수면 화암리 4-4,128.2057922396,35.6434783456
47830,166497,19843,0,11540,경상북도,고령군,27710256.0,다사읍,4859665,낙동강자전거길,경상북도 고령군 다산면 호촌리 1102천(19402),경상북도 고령군 다산면 곽촌리 1131-1천(19848),128.4613864282,35.8410097905
47840,1,27,1,1,경상북도,성주군,47840390.0,월항면,4763362,인촌1길,월항면 인촌리 1193답,월항면 인촌리 272대,128.2939765402,36.0016083681
47840,26,874,24,3,경상북도,성주군,47840380.0,초전면,3306050,주천로,성주읍 예산리 619-3도,초전면 용봉리 산134도,128.2667359192,35.9995524171
47840,70,467,0,10,경상북도,성주군,47840320.0,용암면,3018083,나선로,용암면 동락리 104-3도,선남면 선원리 709-1도,128.38971498520002,35.838691922399995
47840,168,663,0,10,경상북도,성주군,47840310.0,선남면,3018083,나선로,용암면 동락리 104-3도,선남면 선원리 709-1도,128.3813491732,35.852985947
47840,1228,1435,0,12,경상북도,성주군,47840340.0,가천면,3321023,참별로,수륜면 계정리 390답,월항면 유월리 산57-51임,128.17911102870002,35.8735282982
47840,1294,1567,0,12,경상북도,성주군,47840360.0,대가면,3321023,참별로,수륜면 계정리 390답,월항면 유월리 산57-51임,128.17334577469998,35.881036754899995
47840,1750,2479,0,12,경상북도,성주군,47840250.0,성주읍,3321023,참별로,수륜면 계정리 390답,월항면 유월리 산57-51임,128.2527768944,35.914607052600005
47840,2555,451,0,14,경상북도,성주군,47840350.0,금수면,3317001,가천로,수륜면 수성리 286-2도,금수면 후평리 921-8답,128.1509343236,35.9123343575
47840,3991,1189,0,17,경상북도,성주군,47840370.0,벽진면,3321005,동강한강로,수륜면 신정리 453-6도,벽진면 매수리 119-1임,128.2178302271,35.9338609506
47840,9179,767,18,201,경상북도,성주군,47850370.0,기산면,3018091,선노로,선남면 도성리 781-6답,선남면 용신리 산1-3구,128.3916140617,35.9412401918
47850,1,349,0,1,경상북도,칠곡군,47850360.0,약목면,3303047,중앙로,왜관읍 왜관리 1218-3,약목면 관호리 876-4,128.39079590379998,36.0027837942
47850,13,325,0,1,경상북도,칠곡군,47850250.0,왜관읍,3303047,중앙로,왜관읍 왜관리 1218-3,약목면 관호리 876-4,128.3930065483,36.001694044699995
47850,890,315,0,7,경상북도,칠곡군,27710330.0,하빈면,2000012,강변대로,왜관읍 금남리 산23-4,석적읍 중리 87-1,128.41041404979998,35.9067157692
47850,4914,391,0,22,경상북도,칠곡군,47850310.0,지천면,3322011,소학로,석적읍 망정리 467-4,지천면 황학리 산60-1,128.4795283249,36.0296325877
47850,5848,833,0,24,경상북도,칠곡군,47850320.0,동명면,3322006,백송로,지천면 백운리 267-1,동명면 금암리 272-5,128.5531712568,35.983873121500004
47850,35381,21,0,1617,경상북도,칠곡군,27230126.0,태전동,4766323,새마을2길,지천면 낙산리 371-20,지천면 낙산리 371-69,128.5329996799,35.9314986877
47850,207170,7,5,2850,경상북도,칠곡군,27230118.0,읍내동,2018002,경북대로,경상북도 칠곡군 동명면 봉암리 812-3,경상북도 안동시 수상동 441-2,128.550848299,35.9620402404
47900,8428,76,1,324,경상북도,예천군,47900250.0,예천읍,4769283,웃통명길,통명리 13,우계리 115-4,128.48470400780002,36.6734583746
47900,21275,407,5,821,경상북도,예천군,47900430.0,은풍면,3323014,은풍로,오류리 69-2,고항리 126-3,128.4529799595,36.7705166255
47900,21283,44,1,823,경상북도,예천군,47900310.0,용문면,4769371,하학길,하학리 340,하학리 112,128.4501500206,36.6980163381
47900,21294,49,0,825,경상북도,예천군,47900420.0,효자면,4769263,왕곡길,두성리 280,두성리 486,128.4076863182,36.7831200046
47900,27269,995,0,1070,경상북도,예천군,47900390.0,개포면,3323008,예지로,마전리 1051-66,상동리 231-7,128.4183630222,36.599252962600005
47900,36725,11,1,1402,경상북도,예천군,47900370.0,유천면,4769212,송전길,송전리 521-1,송전리 252,128.3570186718,36.667531403000005
47920,373,102,1,2,경상북도,봉화군,47920390.0,석포면,4772039,교동길,석포면 승부리 산39-5임,석포면 승부리 416도,129.0858324077,37.003642362600004
47920,4385,190,1,175,경상북도,봉화군,47920340.0,춘양면,4772188,상금정길,춘양면 우구치리 산1-42임,춘양면 우구치리 445전,128.8087931394,37.057295648
47920,5332,199,233,203,경상북도,봉화군,47920370.0,명호면,4772141,미륵골길,봉성면 봉성리 388-10대 (초원슈퍼),명호면 양곡리 693답 (율곡),128.8336172878,36.8883182682
47920,10884,267,1,458,경상북도,봉화군,47920330.0,법전면,4772271,어르말길,법전면 어지리 815-22대 (녹동휴게소식당),법전면 어지리 638-2전,128.9601305274,36.9379583556
47920,31990,26,112,1158,경상북도,봉화군,47920320.0,봉성면,4772351,탑평길,봉화읍 유곡리 293-2도,봉화읍 유곡리 산96임,128.77542811,36.9103166605
47920,48260,53,0,1660,경상북도,봉화군,42750325.0,김삿갓면,4772290,와흥길,춘양면 우구치리 산29-1임,춘양면 우구치리 산59구,128.7671589767,37.0669061761
47930,9,46,3,2,경상북도,울진군,47930350.0,기성면,4775324,척산1길,척산리 102-4답,척산리 140대,129.4500054017,36.7955085841
47930,12,776,50,4,경상북도,울진군,47930250.0,울진읍,3325003,대흥신림로,울진읍 대흥리 산 123-12 도,울진읍 읍내리 265-2 도,129.3437533849,37.005614366799996
47930,30,111,0,6,경상북도,울진군,47930310.0,북면,4775197,소야2길,소곡리 811-2답,소곡리 653-5전,129.33841237049998,37.0716672143
47930,7988,148,1,182,경상북도,울진군,47930370.0,죽변면,3325029,죽변중앙로,죽변면 봉평리 34-1(죽변비행장 활주로,죽변면 죽변리 10-17(죽변 방파제),129.4204121994,37.0589229243
47930,18647,92,0,833,경상북도,울진군,42230253.0,원덕읍,4000021,고포월천길,나곡리 산14-24도,나곡리 1174대,129.3626141421,37.145564608899996
47930,19694,850,15,907,경상북도,울진군,47930360.0,온정면,3018126,백암온천로,온정면 외선미리 산 1-15 임,평해읍 평해리 538-2 도,129.3353508516,36.750771201999996
47930,20200,2253,0,926,경상북도,울진군,47930400.0,매화면,3325019,온매로,온정면 선구리639-4 답,원남면 매화리 1181-1 도,129.3796122818,36.9088819748
47930,25063,1,0,1108,경상북도,울진군,47930380.0,후포면,2000023,동해대로,후포면 금음리 391-1 천,북면 나곡리 1126-2 구,129.4214652298,36.6440190304
47930,25395,665,0,1108,경상북도,울진군,47930253.0,평해읍,2000023,동해대로,후포면 금음리 391-1 천,북면 나곡리 1126-2 구,129.44309568219998,36.6989815255
47930,26864,3603,0,1108,경상북도,울진군,47930330.0,근남면,2000023,동해대로,후포면 금음리 391-1 천,북면 나곡리 1126-2 구,129.380141377,36.9392061159
47940,82,600,1,5,경상북도,울릉군,47940250.0,울릉읍,3326001,울릉순환로,울릉읍 저동리 10-1,북면 천부리 1-3,130.88854758,37.472968092100004
