시군구코드,기초구간일련번호,기초번호본번,기초번호부번,도로구간일련번호,시도명,시군구명,읍면동코드,읍면동명,도로명코드,도로명,도로구간시점,도로구간종점,중심점좌표_X,중심점좌표_Y
30110,1,136,1,1,대전광역시,동구,30110114.0,가양동,4292027,계족로368번길,성남동 200-208도,가양동 635구,127.4412948773,36.3446174971
30110,16,1,0,2,대전광역시,동구,30110118.0,삼성동,3164002,가양로,삼성동90-5천,용전동216구,127.4376025267,36.338544368
30110,185,49,31,8,대전광역시,동구,30230110.0,비래동,4292272,비래서로42번안길,가양동 668도,가양동 669도,127.45228649299999,36.3543215184
30110,1096,38,1,33,대전광역시,동구,30110115.0,용전동,4292035,계족로423번길,홍도동 838도,용전동 222도,127.4299029643,36.3498171381
30110,1103,38,1,34,대전광역시,동구,30110117.0,홍도동,4292032,계족로409번길,용전동 220도,홍도동 840도,127.42975409809999,36.348398285
30110,2086,66,1,85,대전광역시,동구,30110109.0,용운동,3164012,백룡로,자양동159도,용운동525-1도,127.4528408643,36.332945050999996
30110,2112,168,1,86,대전광역시,동구,30110110.0,대동,4292166,동대전로110번길,대동 407-1도,대동 28-11도,127.4513746419,36.3311162536
30110,2177,310,-2,89,대전광역시,동구,30110116.0,성남동,3010001,계족로,효동252-1도,용전동227도,127.4364584284,36.3400500819
30110,2311,1016,1,95,대전광역시,동구,30230101.0,오정동,3010002,대전로,구도동164-51도,삼성동458도,127.41862978420001,36.346098963
30110,2481,33,1,106,대전광역시,동구,30110104.0,천동,4292128,대전로542번길,천동 71-3도,효동 148-4도,127.4457247042,36.3131729364
30110,2892,583,1,133,대전광역시,동구,30110103.0,효동,3010002,대전로,구도동164-51도,삼성동458도,127.4413035681,36.3127831577
30110,3318,1,0,162,대전광역시,동구,30110136.0,낭월동,4292282,산내로1315번길,낭월동 673도,낭월동 679도,127.4675969541,36.280842645999996
30110,3347,59,0,162,대전광역시,동구,30110137.0,대별동,4292282,산내로1315번길,낭월동 673도,낭월동 679도,127.46438195620001,36.2806926495
30110,3989,105,1,183,대전광역시,동구,30110111.0,자양동,3164026,충정로,가양동671도,자양동352도,127.45211353290001,36.3443213571
30110,4697,1,0,210,대전광역시,동구,30110107.0,판암동,4292188,동부로73번길,판암동 248도,용운동 537도,127.4605848457,36.3223734924
30110,5095,1,0,216,대전광역시,동구,30110139.0,대성동,3164008,동구청로,대성동86도,판암동484도,127.4581818608,36.299583606599995
30110,5123,58,0,216,대전광역시,동구,30110105.0,가오동,3164008,동구청로,대성동86도,판암동484도,127.45893913469999,36.3038013237
30110,5234,181,0,218,대전광역시,동구,30110102.0,인동,3010018,충무로,인동351-2천,신흥동6도,127.43618432459999,36.3211880027
30110,5264,241,0,218,대전광역시,동구,30110106.0,신흥동,3010018,충무로,인동351-2천,신흥동6도,127.44249931559999,36.3228827417
30110,5454,203,0,226,대전광역시,동구,30110112.0,신안동,3010001,계족로,효동252-1도,용전동227도,127.44076578090001,36.3313103403
30110,5455,206,0,226,대전광역시,동구,30110113.0,소제동,3010001,계족로,효동252-1도,용전동227도,127.4406546489,36.3314658408
30110,5674,1203,0,227,대전광역시,동구,30230109.0,중리동,2010004,한밭대로,용전동227도,가양동630도,127.4322310657,36.3591174718
30110,5828,1,0,228,대전광역시,동구,30110101.0,원동,3164009,동대전로,인동352도,가양동630도,127.4352652,36.3268139932
30110,6046,1,0,231,대전광역시,동구,30110120.0,중동,4292487,중앙로204번길,중동 317도,인동 352도,127.4317934665,36.330754839099995
30110,6092,67,0,232,대전광역시,동구,30110119.0,정동,4292486,중앙로203번길,중동 317도,정동 43-22도,127.42959772629999,36.3334498166
30110,6973,1,0,256,대전광역시,동구,30230107.0,송촌동,4292368,송촌남로11번길,용전동 225도,용전동 225도,127.4414646645,36.3527597675
30110,9733,183,1,366,대전광역시,동구,30110130.0,신하동,3000092,회남로,신상동230-5도,오동산11-1도,127.50090330309999,36.3629644837
30110,9925,113,0,377,대전광역시,동구,30110131.0,신촌동,4292598,회남로275번길,신하동 16-1도,신촌동 362-6도,127.50470675540001,36.3734620336
30110,10092,7,0,382,대전광역시,동구,30110123.0,주산동,4292152,대청호수로296번길,주산동 산25-8도,주산동 44-34임,127.4779033204,36.3537952526
30110,10270,26,1,393,대전광역시,동구,30110121.0,추동,3164025,천개동로,추동91유,효평동472-3도,127.4727813001,36.3736256146
30110,11929,32,807,479,대전광역시,동구,30110128.0,세천동,3164019,세천공원로,삼정동9-12도,세천동174-7임,127.4830601034,36.3022424236
30110,11965,32,33,479,대전광역시,동구,30110108.0,삼정동,3164019,세천공원로,삼정동9-12도,세천동174-7임,127.48059669620001,36.3300916537
30110,12687,447,1,486,대전광역시,동구,30110127.0,직동,3164003,냉천로,마산동482-1도,효평동212도,127.49083625700001,36.4158193667
30110,12692,212,1,487,대전광역시,동구,30110129.0,신상동,4292418,옥천로653번길,세천동 산3-2도,신상동 378-2전,127.48722494260001,36.3486842864
30110,13784,187,0,551,대전광역시,동구,30140105.0,대흥동,3010006,대흥로,원동407천,인동352도,127.43249485790001,36.3257762322
30110,15038,67,0,603,대전광역시,동구,30110138.0,이사동,3164023,이사로,대별동372구,이사동산17임,127.45138482530001,36.286571055799996
30110,15138,1197,1,605,대전광역시,동구,30110141.0,소호동,3010010,산서로,장척동산14-1임,대성동266-5도,127.4394224751,36.2639871899
30110,15324,132,1,609,대전광역시,동구,30110122.0,비룡동,3010005,대청호수로,삼정동389천,직동산77-4도,127.477778412,36.344099886100004
30110,15449,211,0,610,대전광역시,동구,30110126.0,효평동,3164025,천개동로,추동91유,효평동472-3도,127.4596929332,36.381615743400005
30110,15700,1,0,611,대전광역시,동구,30110125.0,마산동,3164003,냉천로,마산동482-1도,효평동212도,127.4809481115,36.3865147559
30110,16963,955,0,625,대전광역시,동구,30110135.0,주촌동,3000092,회남로,신상동230-5도,오동산11-1도,127.5373292853,36.4075053475
30110,17004,641,0,625,대전광역시,동구,30110133.0,내탑동,3000092,회남로,신상동230-5도,오동산11-1도,127.5212240775,36.391039941799995
30110,17090,1063,0,625,대전광역시,동구,30110134.0,오동,3000092,회남로,신상동230-5도,오동산11-1도,127.53588365600001,36.4158754224
30110,17341,429,0,625,대전광역시,동구,30110132.0,사성동,3000092,회남로,신상동230-5도,오동산11-1도,127.51277392959999,36.3799292984
30110,17447,725,0,625,대전광역시,동구,43730380.0,군북면,3000092,회남로,신상동230-5도,오동산11-1도,127.5301644356,36.3910530568
30110,17545,369,0,626,대전광역시,동구,30110143.0,삼괴동,3000088,금산로,삼괴동산12임,구도동164-51도,127.4811821258,36.2618243259
30110,17554,387,0,626,대전광역시,동구,30110142.0,구도동,3000088,금산로,삼괴동산12임,구도동164-51도,127.4818500941,36.2633431165
30110,17808,1,0,627,대전광역시,동구,30110144.0,상소동,4292299,산내로675번길,상소동1032-5천,상소동807전,127.46336145389999,36.2352820143
