시군구코드,기초구간일련번호,기초번호본번,기초번호부번,도로구간일련번호,시도명,시군구명,읍면동코드,읍면동명,도로명코드,도로명,도로구간시점,도로구간종점,중심점좌표_X,중심점좌표_Y
43730,13185,1,0,404,충청북도,옥천군,43730310.0,동이면,4526242,안터1길,동이면 석탄리 944유,동이면 석탄리 944유,127.6198154281,36.3185572378
43730,13230,1,0,405,충청북도,옥천군,43730250.0,옥천읍,3242019,선사로,옥천읍 수북리 산17-2도,동이면 석탄리 944유,127.6121397817,36.3163863329
43730,13441,16,1,406,충청북도,옥천군,43730360.0,이원면,4526232,신흥1길,이원면 건진리 748-1도,이원면 강청리 36-1철,127.6197788752,36.2458830124
43730,13752,813,0,412,충청북도,옥천군,43730380.0,군북면,3000091,옥천로,군북면 증약리 1119-1철,이원면 원동리 산11-3도,127.5049252874,36.340958343400004
43730,31191,1246,0,978,충청북도,옥천군,43740310.0,용산면,3242003,금강로,옥천읍 구일리 814-4도,청성면 조천리 1100-21구,127.73202605700001,36.275690963
43730,31359,847,0,979,충청북도,옥천군,43740400.0,심천면,3242040,단전묘금로,동이면 우산리 95도,청성면 묘금리 14-1도,127.7231183406,36.271232072
43740,1259,1,0,9,충청북도,영동군,43740250.0,영동읍,3243009,기골로,영동읍 계산리 205-114철,영동읍 설계리 838도,127.7819059246,36.174415864000004
43740,1360,1,0,10,충청북도,영동군,43740320.0,황간면,3243029,소계로,황간면 소계리 204-2도,황간면 소계리 산61-2임,127.91567573020001,36.2258147548
43740,1768,1,0,20,충청북도,영동군,43740350.0,상촌면,3243032,신탄로,상촌면 돈대리 734도,황간면 서송원리 1087철,127.9164378737,36.1700949846
43740,6170,4,1,96,충청북도,영동군,43740380.0,학산면,4529295,봉암길,학산면 봉림리 765도,학산면 봉림리 572-7도,127.7166036405,36.117025888200004
43740,6556,33,0,102,충청북도,영동군,43740360.0,양강면,4529275,미촌2길,학산면 봉림리 769-134도,양강면 묵정리 706-8천,127.7101686367,36.1243226205
43740,7915,423,0,131,충청북도,영동군,43740390.0,양산면,3243050,지내원당로,학산면 지내리 660-1도,양산면 원당리 704제,127.68167916450001,36.1108630658
43740,9125,1,0,152,충청북도,영동군,43740335.0,추풍령면,4529541,은편길,추풍령면 추풍령리 952-1도,추풍령면 추풍령리 산44임,127.9954444006,36.211045216900004
43740,11020,1,0,188,충청북도,영동군,43740370.0,용화면,3243038,여의로,용화면 자계리 792-1전,용화면 여의리 산28임,127.7405901443,36.0484022192
43740,13295,3296,0,196,충청북도,영동군,43740340.0,매곡면,3000180,민주지산로,용화면 용화리 1059-5천,황간면 소계리 204-2도,127.9178334611,36.1700879009
43740,19972,293,0,303,충청북도,영동군,44710320.0,제원면,4529562,장선길,양산면 가선리 산70-2도,양산면 가선리 526구,127.5917661101,36.1455194516
43740,66144,1,0,1892,충청북도,영동군,45730320.0,설천면,4529134,남악길,용화면 월전리 728천,용화면 월전리 714구,127.78059121860001,36.0158689274
43745,17,67,1,3,충청북도,증평군,43745310.0,도안면,3244023,화성로,화성리 276-2,화성리 48,127.6134898916,36.8136925684
43745,1262,328,0,18,충청북도,증평군,43760370.0,청안면,3244010,사곡로,증천리 1161,도당리 121-1,127.6279009205,36.7942498285
43745,3719,44,0,138,충청북도,증평군,43760390.0,사리면,4532079,상모산길,광덕리 321-2,광덕리 210,127.6327958961,36.831819448699996
43745,3752,1,0,141,충청북도,증평군,43770320.0,원남면,4532008,구계길,광덕리 419-2,광덕리 399,127.6164613868,36.8359386342
43750,2061,36,31,5,충청북도,진천군,43750250.0,진천읍,4535116,문봉2길,진천읍 문봉리 153-1 답,진천읍 문봉리 24 대,127.3995368392,36.8349724806
43750,2077,13,13,6,충청북도,진천군,43750340.0,백곡면,4535096,동암길,백곡면 명암리 373 대,백곡면 명암리 351-1 대,127.3960763905,36.899412878
43750,2099,35,25,8,충청북도,진천군,43750370.0,광혜원면,4535143,바들말3길,광혜원면 광혜원리 114 대,광혜원면 실원리 97-1 임,127.4431844218,36.9955233692
43750,2112,2028,57,9,충청북도,진천군,43750350.0,이월면,3014047,생거진천로,문백면 도하리 412-1 답,광혜원면 실원리 308 임,127.45565207889999,36.9241443193
43750,2338,610,57,14,충청북도,진천군,43750253.0,덕산읍,3014045,덕금로,진천읍 성석리 665-2 답,덕산면 용몽리 160-4 전,127.49872258110001,36.899567169
43750,3768,18,0,85,충청북도,진천군,43770340.0,대소면,4535004,가신길,덕산면 신척리 71-3 도,덕산면 신척리 117 전,127.5088457767,36.9292499238
43750,8567,1689,63,231,충청북도,진천군,41550400.0,죽산면,3245021,진광로,진천읍 성석리 789 도,광혜원면 실원리 310-3 전,127.43412671530001,37.0051360737
