시군구코드,기초구간일련번호,기초번호본번,기초번호부번,도로구간일련번호,시도명,시군구명,읍면동코드,읍면동명,도로명코드,도로명,도로구간시점,도로구간종점,중심점좌표_X,중심점좌표_Y
41281,578,265,0,4,경기도,고양시 덕양구,41281120.0,토당동,3000136,호국로,행주외동 215-14대,벽제동 4-27임,126.8132319116,37.6179480894
41281,1449,2023,0,5,경기도,고양시 덕양구,41281112.0,동산동,2192001,고양대로,법곳동 307-1전,동산동 27-31전,126.9036385402,37.6472080798
41281,1457,1729,0,5,경기도,고양시 덕양구,41281104.0,원흥동,2192001,고양대로,법곳동 307-1전,동산동 27-31전,126.8743137118,37.6476461536
41281,1473,1175,0,5,경기도,고양시 덕양구,41285101.0,식사동,2192001,고양대로,법곳동 307-1전,동산동 27-31전,126.81918098540001,37.6639291219
41281,1671,1749,0,5,경기도,고양시 덕양구,41281111.0,삼송동,2192001,고양대로,법곳동 307-1전,동산동 27-31전,126.8760772922,37.6465154884
41281,1976,497,0,8,경기도,고양시 덕양구,41281108.0,효자동,3000006,북한산로,효자동 156-10대,지축동 10-1대,126.95488437690001,37.6690928684
41281,2021,753,0,8,경기도,고양시 덕양구,41281109.0,지축동,3000006,북한산로,효자동 156-10대,지축동 10-1대,126.9637199459,37.6906204317
41281,2247,79,0,10,경기도,고양시 덕양구,41281132.0,향동동,3192100,향뫼로,향동동 280-3대,향동동 산112-5임,126.89524145799999,37.5918039416
41281,2619,157,0,15,경기도,고양시 덕양구,41281115.0,선유동,4376133,서리골길,대자동 69-7전,선유동 164-11답,126.91343441309999,37.6966405809
41281,2733,169,0,16,경기도,고양시 덕양구,41630340.0,장흥면,4376144,선유길,대자동 162-29대,선유동 377유,126.91275663799999,37.6757561408
41281,3426,107,0,21,경기도,고양시 덕양구,41281127.0,신평동,4376155,신평길,토당동 654-22목,장항동 537-54잡,126.7942454843,37.6219805869
41281,3639,183,0,22,경기도,고양시 덕양구,41281110.0,오금동,3192092,일영로,지축동 487-30잡,오금동 55-12임,126.9196781752,37.662685111500004
41281,3699,247,0,23,경기도,고양시 덕양구,41281121.0,내곡동,3192015,대주로,토당동 824-5답,주교동 227-2전,126.8074372929,37.645287587
41281,4285,51,0,27,경기도,고양시 덕양구,41281131.0,덕은동,3192012,대덕로,덕은동 99-17대,현천동 771-2전,126.8756195826,37.5916924743
41281,4312,259,0,27,경기도,고양시 덕양구,41281130.0,현천동,3192012,대덕로,덕은동 99-17대,현천동 771-2전,126.8572460566,37.586963219
41281,6152,243,0,41,경기도,고양시 덕양구,41281129.0,화전동,3192094,중앙로,덕은동 83-10대,가좌동 158-4답,126.8642175243,37.6074876085
41281,7249,3,0,48,경기도,고양시 덕양구,11380114.0,진관동,3000008,통일로,지축동 689-12대,내유동 783-9답,126.91393448790001,37.6434984136
41281,7898,377,0,49,경기도,고양시 덕양구,41281113.0,용두동,3000007,서오릉로,용두동 1-42임,성사동 317-26임,126.8974712777,37.6247953782
41281,9699,37,0,71,경기도,고양시 덕양구,11380101.0,수색동,4376315,향동아랫말길,향동동 366-3대,향동동 368-10대,126.8854269196,37.591051595799996
41281,11142,91,0,119,경기도,고양시 덕양구,41285108.0,산황동,3192031,산황로,식사동 513-17임,내곡동 279-5답,126.8140695637,37.6571380134
41281,22980,9,0,365,경기도,고양시 덕양구,41480262.0,조리읍,4376101,명봉산로6번길,내유동 783-5답,내유동 772-11잡,126.8402896978,37.7294512385
41281,28637,279,0,463,경기도,고양시 덕양구,41281107.0,북한동,4000001,대서문길,북한동 438잡,북한동 17잡,126.9680203069,37.6493367121
