시군구코드,기초구간일련번호,기초번호본번,기초번호부번,도로구간일련번호,시도명,시군구명,읍면동코드,읍면동명,도로명코드,도로명,도로구간시점,도로구간종점,중심점좌표_X,중심점좌표_Y
26230,875,181,0,21,부산광역시,부산진구,26230108.0,부암동,2129001,신천대로,전포동 891-38,부암동 18-32,129.0505479725,35.158043274200004
26230,879,189,0,21,부산광역시,부산진구,26230109.0,당감동,2129001,신천대로,전포동 891-38,부암동 18-32,129.0503982269,35.1587537972
26230,934,1,0,22,부산광역시,부산진구,26230110.0,가야동,3129001,가야공원로,가야동 161 일원,가야동 471-28 일원,129.0296490633,35.1532678993
26230,998,1,0,23,부산광역시,부산진구,26230106.0,연지동,3129005,국악로,연지동 219-2 일원,초읍동 267-22 일원,129.0542360849,35.1705781777
26230,1025,55,0,23,부산광역시,부산진구,26230107.0,초읍동,3129005,국악로,연지동 219-2 일원,초읍동 267-22 일원,129.0507625194,35.174358073200004
26230,1452,320,0,28,부산광역시,부산진구,26230101.0,양정동,3129011,동평로,당감동 515-6 일원,양정동 369-21 일원,129.0607802437,35.1735464742
26230,1740,1,0,33,부산광역시,부산진구,26230105.0,범전동,3129017,범양로,범전동 329-1 일원,양정동 502-26 일원,129.0610053582,35.1658115806
26230,2293,71,0,41,부산광역시,부산진구,26470101.0,거제동,3129028,성지곡로,초읍동 171-2 일원,초읍동 360-1 일원,129.0491046046,35.1884869481
26230,8627,29,0,248,부산광역시,부산진구,26470102.0,연산동,4187094,거제천로44번길,양정동 254-4 일원,양정동 253-8 일원,129.072603052,35.1794643165
26230,17492,21,0,614,부산광역시,부산진구,26530106.0,주례동,4187291,백양대로320번길,주례동 1227-8번지,주례동 3-34번지,129.0161224075,35.1549355756
26260,98,19,0,2,부산광역시,동래구,26260101.0,명장동,4190557,충렬사로51번가길,명장동 25-35,명장동 25-27,129.0990574148,35.2048050996
26260,110,1,0,4,부산광역시,동래구,26260108.0,온천동,4190331,아시아드대로225번길,온천동 1246-21,온천동 1246-26,129.0663369125,35.2044834738
26260,134,27,0,6,부산광역시,동래구,26260109.0,사직동,4190299,아시아드대로126번길,사직동 111-1,사직동 128-8,129.06812669459998,35.1962766648
26260,183,45,0,8,부산광역시,동래구,26260102.0,안락동,4190388,연안로74번길,안락동 160-10,안락동 162-12,129.1135260943,35.192472771300004
26260,276,1,0,12,부산광역시,동래구,26260104.0,낙민동,3130003,낙민로,낙민동 205-15,낙민동122-7,129.0907849471,35.2001131025
26260,290,19,0,13,부산광역시,동래구,26260107.0,명륜동,4190114,명륜로194번길,명륜동 676-130,명륜동 174-5,129.0838693256,35.2110152441
26260,325,1,0,16,부산광역시,동래구,26260106.0,수안동,4190501,충렬대로218번길,수안동 3-1,수안동 9-21,129.08319165059999,35.2017942371
26260,869,1,0,40,부산광역시,동래구,26260103.0,칠산동,4190519,충렬대로285번길,칠산동 314-15,칠산동 326-5,129.0902824223,35.2005352126
26260,1165,105,0,52,부산광역시,동래구,26410108.0,장전동,4006027,금강공원로20번길,온천동165-15,온천동146-61,129.0836661059,35.2234176144
26260,1975,35,0,93,부산광역시,동래구,26260105.0,복천동,4190057,동래로136번길,복천동 262,복천동 374-7,129.0842954501,35.2048167946
26260,2419,19,0,124,부산광역시,동래구,26410110.0,서동,4190391,옥봉로14번길,명장동 477-2,명장동 산63-4,129.1067728841,35.2100276603
26260,15011,43,0,1765,부산광역시,동래구,26350103.0,반여동,4190166,명장로127번길,명장동 153-43,명장동 4-2,129.1137648659,35.2016334259
26260,16970,26,0,1871,부산광역시,동래구,26410109.0,부곡동,4006029,명서로31번길,명장동 556-7,명륜동 산15,129.0933754876,35.2158346944
