시군구코드,기초구간일련번호,기초번호본번,기초번호부번,도로구간일련번호,시도명,시군구명,읍면동코드,읍면동명,도로명코드,도로명,도로구간시점,도로구간종점,중심점좌표_X,중심점좌표_Y
44230,14290,325,0,49,충청남도,논산시,30170123.0,우명동,3000096,벌곡로,충청남도 논산시 벌곡면 양산리 147-6 답,충청남도 논산시 벌곡면 조동리 458 구,127.2957212086,36.222544306799996
44230,59300,113,0,2414,충청남도,논산시,44760440.0,석성면,4565684,우곤4길,성동면 우곤리 578-5답,성동면 우곤리 450-2구,127.00570512620001,36.2114009741
44230,88936,132,43,4315,충청남도,논산시,45140390.0,여산면,3000191,고내곡로,연무읍 고내리 1156도,전라북도 완주군 화산면 운산리,127.10224196809999,36.0756035936
44230,102961,301,0,5785,충청남도,논산시,44710370.0,진산면,4565292,만어1길,벌곡면 만목리 452 전,벌곡면 만목리 235임,127.3261457942,36.1743819512
44230,117896,35,1,7492,충청남도,논산시,44250315.0,엄사면,3256003,도곡로,엄사면 광석리 58-6도,엄사면 도곡리 산35-1임,127.2254646603,36.263245467
44250,444,230,1,2,충청남도,계룡시,44250310.0,두마면,4568050,입암길,두마면 입암리 13-4 전,두마면 입암리 435-1 도,127.25434128629999,36.2426107064
44250,683,3207,1,33,충청남도,계룡시,44250101.0,금암동,3000095,계백로,계룡시 금암동 237-22 도,계룡시 금암동 237-133 도,127.2521671893,36.2811079731
44250,5623,97,0,301,충청남도,계룡시,44250330.0,신도안면,4568042,신도안1길,엄사면 엄사리 96-5답,신도안면 남선리 957-10잡,127.2428073963,36.2993769567
44250,7795,372,1,355,충청남도,계룡시,30200110.0,방동,3000095,계백로,충남논산시강경읍채산리,두마면 왕대리 29-9,127.2899060686,36.2675029342
44250,16947,121,0,1295,충청남도,계룡시,30200109.0,송정동,4856151,동금암길,엄사면 엄사리 447-4,두마면 두계리 154-1,127.2577427433,36.2768028538
44270,1,175,1,1,충청남도,당진시,44270104.0,원당동,3265082,원당로,당진군 당진읍 원당리 656-8도,당진군 당진읍 원당리 656-9임,126.64347711010001,36.9161756391
44270,38,333,46,3,충청남도,당진시,44270250.0,합덕읍,3265109,합덕대덕로,당진군 합덕읍 석우리 1019천,당진군 합덕읍 석우리 1002-2전,126.7445269026,36.790540455300004
44270,70,42,9,5,충청남도,당진시,44270370.0,우강면,3265105,평야3로,당진군 우강면 성원리 365도,당진군 우강면 성원리 100-1답,126.7995878317,36.8147950049
44270,80,86,57,7,충청남도,당진시,44270360.0,순성면,3265102,틀모시로,당진군 순성면 봉소리 1251도,당진군 순성면 봉소리 442-5임,126.70622533,36.8480006147
44270,157,398,13,10,충청남도,당진시,44270320.0,석문면,3265100,초락2로,당진시 석문면 초락도리 산38-24도,당진시 석문면 초락도리 산38-9임,126.5045514365,37.001822841
44270,164,142,22,11,충청남도,당진시,44270310.0,고대면,3265097,진관로,당진군 고대면 진관리 456-2도,당진군 고대면 진관리 산176-2임,126.59680746059999,36.9132069785
44270,231,9,9,16,충청남도,당진시,44270110.0,사기소동,3265094,정미로,당진군 당진읍 사기소리 728-3도,당진군 당진읍 사기소리 734-2대,126.6026397349,36.8374908197
44270,323,323,77,21,충청남도,당진시,44270109.0,용연동,3265133,용연로,당진군 당진읍 용연리 74답,당진군 당진읍 용연리 1010도,126.6470629391,36.8657601027
44270,408,383,31,24,충청남도,당진시,44270350.0,면천면,3265076,옥수로,당진군 면천면 문봉리 920구,당진군 면천면 문봉리 산102-2목,126.6927973414,36.8038524309
44270,448,269,37,27,충청남도,당진시,44270103.0,우두동,3265072,어리로,당진군 당진읍 우두리 1170-2도,당진군 당진읍 우두리 1281도,126.6234980162,36.9162745021
44270,491,126,9,29,충청남도,당진시,44270380.0,신평면,3265129,신송로,당진군 신평면 신송리 396-3전,당진군 신평면 신송리 408전,126.7776187942,36.8448886579
44270,599,134,15,39,충청남도,당진시,44270390.0,송산면,3265045,삼무로,당진군 송산면 무수리 391-2전,당진군 송산면 무수리 396전,126.67222784469999,36.9504941052
44270,607,22,19,40,충청남도,당진시,44270253.0,송악읍,3265040,봉학로,당진군 송악읍 광명리 산47-7도,당진군 송악읍 광명리 181-7대,126.7153461619,36.8866400053
44270,3522,45,0,183,충청남도,당진시,44810390.0,신암면,4595658,하흑4길,당진군 합덕읍 신석리 227-3도,당진군 합덕읍 신석리 654-1천,126.79923904520001,36.7735329283
44270,4556,8,3,237,충청남도,당진시,44270102.0,채운동,4595635,태성1길,당진군 당진읍 채운리 997-9도,당진군 당진읍 채운리 567-2전,126.6199663572,36.9016917331
44270,6235,141,0,295,충청남도,당진시,44270106.0,수청동,4595620,천변2길,당진군 당진읍 읍내리 137-24전,당진군 당진읍 수청리 963도,126.6406589576,36.8863982338
44270,6267,204,13,296,충청남도,당진시,44270107.0,대덕동,4595619,천변1길,당진군 당진읍 대덕리 1739도,당진군 당진읍 대덕리 1740도,126.637626751,36.8865458039
44270,6395,21,0,302,충청남도,당진시,44270108.0,행정동,4595617,채원들길,당진군 정미면 봉생리 438-3구,당진군 당진읍 행정리 431-2도,126.60283826290001,36.8755369075
44270,12642,133,0,577,충청남도,당진시,44270105.0,시곡동,4595482,오리골길,당진군 순성면 갈산리 184-1도,당진군 송악읍 가교리 산21-1임,126.6807812275,36.8843346227
44270,111362,292,0,4764,충청남도,당진시,44810380.0,고덕면,3265076,옥수로,당진군 면천면 율사리 73-1도,당진군 면천면 문봉리 478-4도,126.69522927969999,36.7982232887
44270,181202,219,0,10893,충청남도,당진시,41220256.0,포승읍,3265174,당진항만로,신평면 매산리 976-7,신평면 매산리 976-13,126.82931041030001,36.9475864611
44710,1,7,0,1,충청남도,금산군,44710250.0,금산읍,4571440,오리정4길,금산읍 상리 200-4,금산읍 상리 180-7,127.4865068374,36.1058083728
44710,615,227,0,30,충청남도,금산군,44710310.0,금성면,4571306,상지말길,금산읍 아인리 246-9,금성면 도곡리 410,127.4557745251,36.1081778109
44710,3209,3037,0,112,충청남도,금산군,44710390.0,추부면,3000088,금산로,남일면 음대리 510-28,추부면 요광리 695-1,127.4832163463,36.2303873914
44710,3792,1871,0,112,충청남도,금산군,44710340.0,군북면,3000088,금산로,남일면 음대리 510-28,추부면 요광리 695-1,127.4946604038,36.138906708899995
44710,4166,1123,0,112,충청남도,금산군,44710360.0,남이면,3000088,금산로,남일면 음대리 510-28,추부면 요광리 695-1,127.4885162795,36.0769520522
44710,4381,693,0,112,충청남도,금산군,44710350.0,남일면,3000088,금산로,남일면 음대리 510-28,추부면 요광리 695-1,127.4972221192,36.041184493
44710,6772,1107,0,122,충청남도,금산군,44710330.0,부리면,3000194,무금로,금성면 양전리 84-1,부리면 현내리 산63-10,127.577865196,36.024545196999995
44710,7614,1557,0,126,충청남도,금산군,44710380.0,복수면,3000094,복수로,복수면 곡남리 455-2,복수면 신대리 671-1,127.378353047,36.2704774419
44710,10300,521,0,245,충청남도,금산군,44710320.0,제원면,3257043,인삼로,제원면 수당리 52-1,금산읍 상리 363-1,127.53449039659999,36.1088658108
44710,232218,293,11,3516,충청남도,금산군,43740390.0,양산면,4571555,장선길,제원면 천내리 1045,제원면 천내리 60,127.5909639411,36.144843288800004
44760,1,1,0,1,충청남도,부여군,44760250.0,부여읍,4577283,사비로108번길,부여읍구아리439도,부여읍구아리439도,126.91062476719999,36.2822719089
44760,78,45,0,6,충청남도,부여군,44760320.0,은산면,4577011,가중로25번길,은산면가중리108-2도,은산면가중리1답,126.8531209439,36.3002014391
44760,204,67,0,8,충청남도,부여군,44760310.0,규암면,4577157,라복서로11번길,규암면나복리810-1구,규암면나복리765-2천,126.8559667715,36.2851328136
44760,929,363,0,17,충청남도,부여군,44760380.0,남면,3259027,금천로,옥산면가덕리산15-7임,남면내곡리540-2도,126.79713282469999,36.2024949266
44760,1171,261,0,18,충청남도,부여군,44760360.0,홍산면,3259089,북토로,홍산면북촌리401도,옥산면상기리469도,126.742617882,36.2279443659
44760,1536,847,0,19,충청남도,부여군,44760420.0,장암면,3259032,남성로,홍산면북촌리401도,임천면점리522-1도,126.8501458585,36.2138382659
44760,1559,1047,0,19,충청남도,부여군,44760410.0,임천면,3259032,남성로,홍산면북촌리401도,임천면점리522-1도,126.8720321255,36.2129273022
44760,1935,1,0,20,충청남도,부여군,44760430.0,세도면,3259167,의자로,세도면청송리912도,장암면석동리564-3도,126.9553097825,36.1873070766
44760,3043,849,0,22,충청남도,부여군,44760390.0,충화면,3259203,팔충로,홍산면남촌리391-1도,임천면탑산리769도,126.8302217517,36.1811794581
44760,3987,349,0,27,충청남도,부여군,44760350.0,구룡면,3259245,부두로,구룡면주정리322-4도,남면마정리13-2제,126.8473304281,36.2346802916
44760,6675,453,0,79,충청남도,부여군,44790360.0,장평면,3015062,지천로,은산면회곡리332-11답,옥산면상기리산30-3임,126.84281517309999,36.3548316924
44760,8264,27,0,92,충청남도,부여군,44760330.0,외산면,3259153,외산로,외산면만수리67-4천,외산면만수리9전,126.70136938549999,36.2971365548
44760,8329,291,0,93,충청남도,부여군,44760340.0,내산면,3259116,성충로,외산면만수리134도,구룡면태양리359-6도,126.7253271369,36.285640485
44760,10431,157,0,99,충청남도,부여군,44760400.0,양화면,3259138,양화동로,양화면시음리851구,양화면원당리487-4도,126.86222716610001,36.1017926182
44760,70839,279,0,2740,충청남도,부여군,44790370.0,남양면,3259072,문신로,외산면수신리389도,외산면문신리산15임,126.7443020085,36.364227133600004
44760,74220,1553,0,2796,충청남도,부여군,44770370.0,문산면,3260045,서문로,옥산면가덕리산15-7임,옥산면가덕리산13-3도,126.76628012799999,36.1822456037
44760,74600,156,0,2798,충청남도,부여군,44770350.0,마산면,3259143,오덕로,충화면청남리370구,충화면오덕리377-1도,126.7936934366,36.1455692748
